film_oscar_award_id,year,film_id,oscar_award_type_id,oscar_award_category_id
1464,1948,640,1,6
1465,1948,640,1,8
1466,1948,640,2,9
1467,1948,640,2,12
1468,1948,641,2,2
1469,1948,641,2,3
1470,1948,641,2,4
1471,1948,641,2,7
1472,1948,642,2,2
1473,1948,642,2,3
1474,1948,642,2,5
1475,1948,642,1,7
1476,1948,642,1,8
1477,1948,642,2,10
1478,1948,642,2,12
1479,1948,643,2,1
1480,1948,643,2,2
1481,1948,643,1,3
1482,1948,643,2,4
1483,1948,643,2,5
1484,1948,643,2,6
1485,1948,643,2,7
1486,1948,643,2,9
1487,1948,643,2,10
1488,1948,643,2,12
1489,1948,643,2,15
1490,1948,643,2,17
1491,1948,644,1,4
1492,1948,645,2,17
1493,1948,646,2,15
1494,1948,647,2,7
1495,1948,648,2,10
1496,1948,648,2,17
1497,1948,649,2,12
1498,1948,649,2,13
1499,1948,650,2,1
1500,1948,651,2,3
1501,1948,652,2,13
1502,1948,653,2,8
1503,1948,653,2,12
1504,1948,654,2,7
1505,1948,655,2,2
1506,1948,656,1,7
1507,1948,656,1,10
1508,1948,656,2,17
1509,1948,657,1,13
1510,1948,658,2,12
1511,1948,659,1,5
1512,1948,659,2,6
1513,1948,659,2,10
1514,1948,659,1,12
1515,1948,659,2,17
1516,1948,660,2,1
1517,1948,660,2,9
1518,1948,660,1,17
1519,1948,661,2,3
1520,1948,661,2,6
1521,1948,661,2,9
1522,1948,661,2,12
1523,1948,661,1,15
1524,1948,661,2,17
1525,1948,662,2,7
1526,1948,663,1,2
1527,1948,663,2,6
1528,1948,663,1,9
1529,1948,663,1,17
1530,1948,664,2,13
1531,1948,665,2,1
1532,1948,665,2,12
1533,1949,666,2,6
1534,1949,666,1,9
1535,1949,666,1,17
1536,1949,667,1,1
1537,1949,667,2,2
1538,1949,667,1,4
1539,1949,667,1,6
1540,1949,667,2,9
1541,1949,667,2,10
1542,1949,667,2,17
1543,1949,668,2,2
1544,1949,668,2,6
1545,1949,668,1,7
1546,1949,668,2,9
1547,1949,668,2,10
1548,1949,668,1,17
1549,1949,669,2,12
1550,1949,670,2,1
1551,1949,670,2,2
1552,1949,670,2,7
1553,1949,670,1,10
1554,1949,670,2,12
1555,1949,670,2,17
1556,1949,671,2,3
1557,1949,671,2,4
1558,1949,671,2,5
1559,1949,671,2,7
1560,1949,671,2,13
1561,1949,671,2,17
1562,1949,672,2,3
1563,1949,673,2,13
1564,1949,674,2,17
1565,1949,675,2,7
1566,1949,675,2,12
1567,1949,675,2,17
1568,1949,676,1,5
1569,1949,676,2,7
1570,1949,677,2,12
1571,1949,678,2,5
1572,1949,679,2,8
1573,1949,680,2,3
1574,1949,680,2,13
1575,1949,681,1,13
1576,1949,682,1,12
1577,1949,683,2,15
1578,1949,684,2,17
1579,1949,685,2,17
1580,1949,686,2,3
1581,1949,686,2,4
1582,1949,687,2,7
1583,1949,687,2,8
1584,1949,688,2,7
1585,1949,689,2,1
1586,1949,689,2,10
1587,1949,689,2,15
1588,1949,689,2,17
1589,1949,690,2,5
1590,1949,691,1,7
1591,1949,692,2,13
1592,1949,693,2,5
1593,1949,693,1,8
1594,1949,694,2,7
1595,1949,695,2,17
1596,1949,696,2,9
1597,1949,696,2,17
1598,1949,697,2,1
1599,1949,698,2,2
1600,1949,698,1,3
1601,1949,698,1,5
1602,1949,698,2,6
1603,1949,698,2,7
1604,1949,698,1,8
1605,1949,698,2,9
1606,1949,698,1,12
1607,1949,699,2,17
1608,1949,700,1,17
1609,1949,701,2,10
1610,1949,702,2,1
1611,1949,702,1,2
1612,1949,702,2,6
1613,1949,702,1,15
1614,1949,703,2,17
1615,1950,704,2,17
1616,1950,705,1,2
1617,1950,705,2,3
1618,1950,705,2,4
1619,1950,705,2,5
1620,1950,705,1,6
1621,1950,705,2,7
1622,1950,705,1,8
1623,1950,705,1,9
1624,1950,705,2,10
1625,1950,705,2,12
1626,1950,705,1,15
1627,1950,705,1,17
1628,1950,706,2,5
1629,1950,706,2,7
1630,1950,706,2,10
1631,1950,706,1,12
1632,1950,707,2,17
1633,1950,708,1,3
1634,1950,708,2,6
1635,1950,708,2,8
1636,1950,708,2,9
1637,1950,708,2,17
1638,1950,709,2,2
1639,1950,709,2,7
1640,1950,709,2,17
1641,1950,710,2,3
1642,1950,710,2,4
1643,1950,710,2,17
1644,1950,711,1,13
1645,1950,712,2,12
1646,1950,712,2,13
1647,1950,712,2,15
1648,1950,713,1,1
1649,1950,714,2,5
1650,1950,715,2,1
1651,1950,715,2,6
1652,1950,715,2,17
1653,1950,716,2,1
1654,1950,716,1,4
1655,1950,717,2,12
1656,1950,718,2,6
1657,1950,718,1,7
1658,1950,718,1,10
1659,1950,719,2,15
1660,1950,720,2,2
1661,1950,721,2,17
1662,1950,722,2,12
1663,1950,723,2,17
1664,1950,724,2,15
1665,1950,725,1,17
1666,1950,726,1,5
1667,1950,726,2,7
1668,1950,726,1,8
1669,1950,726,2,12
1670,1950,727,2,13
1671,1950,728,2,1
1672,1950,728,2,2
1673,1950,728,2,3
1674,1950,728,2,4
1675,1950,728,1,5
1676,1950,728,2,6
1677,1950,728,2,7
1678,1950,728,2,9
1679,1950,728,2,10
1680,1950,728,1,12
1681,1950,728,1,17
1682,1950,729,2,8
1683,1950,730,2,2
1684,1950,730,2,7
1685,1950,730,2,9
1686,1950,730,2,17
1687,1950,731,2,8
1688,1950,732,2,7
1689,1950,732,2,12
1690,1950,733,2,7
1691,1950,734,2,17
1692,1950,735,2,1
1693,1950,735,2,8
1694,1950,736,2,17
1695,1950,737,2,5
1696,1950,738,1,7
1697,1950,738,2,9
1698,1950,738,2,10
1699,1950,739,2,13
1700,1950,740,2,12
1701,1950,741,2,12
1702,1950,742,2,15
1703,1950,743,2,13
1704,1950,744,2,17
1705,1951,745,2,1
1706,1951,745,2,3
1707,1951,745,2,6
1708,1951,745,1,7
1709,1951,745,1,8
1710,1951,745,1,9
1711,1951,745,1,10
1712,1951,745,1,12
1713,1951,745,1,17
1714,1951,746,2,1
1715,1951,746,1,2
1716,1951,746,1,3
1717,1951,746,1,4
1718,1951,746,1,5
1719,1951,746,2,6
1720,1951,746,2,7
1721,1951,746,2,8
1722,1951,746,2,9
1723,1951,746,2,12
1724,1951,746,2,15
1725,1951,746,2,17
1726,1951,747,2,12
1727,1951,748,1,5
1728,1951,748,1,6
1729,1951,748,1,7
1730,1951,748,1,8
1731,1951,748,2,9
1732,1951,748,2,10
1733,1951,748,1,12
1734,1951,748,1,17
1735,1951,749,2,1
1736,1951,749,2,15
1737,1951,750,2,17
1738,1951,751,2,2
1739,1951,752,2,5
1740,1951,752,2,7
1741,1951,752,2,8
1742,1951,752,2,12
1743,1951,752,2,17
1744,1951,753,2,1
1745,1951,753,2,2
1746,1951,753,2,4
1747,1951,753,2,7
1748,1951,753,2,12
1749,1951,754,2,6
1750,1951,754,2,10
1751,1951,755,2,3
1752,1951,755,2,4
1753,1951,755,2,9
1754,1951,755,2,17
1755,1951,756,2,5
1756,1951,757,2,17
1757,1951,758,2,13
1758,1951,759,1,13
1759,1951,759,2,17
1760,1951,760,2,5
1761,1951,761,2,15
1762,1951,762,2,8
1763,1951,763,2,5
1764,1951,763,2,17
1765,1951,764,2,5
1766,1951,764,2,12
1767,1951,765,2,2
1768,1951,765,2,5
1769,1951,765,2,6
1770,1951,765,2,7
1771,1951,765,2,8
1772,1951,765,2,10
1773,1951,765,2,12
1774,1951,766,2,13
1775,1951,767,2,13
1776,1951,768,1,17
1777,1951,769,2,7
1778,1951,769,2,12
1779,1951,770,2,7
1780,1951,771,2,5
1781,1951,771,2,8
1782,1951,772,2,17
1783,1951,773,1,1
1784,1951,773,2,3
1785,1951,773,2,9
1786,1951,773,2,17
1787,1951,774,2,17
1788,1951,775,2,3
1789,1951,775,2,4
1790,1951,776,2,7
1791,1951,776,2,17
1792,1951,777,2,8
1793,1951,777,2,12
1794,1951,777,1,15
1795,1951,778,2,4
1796,1951,779,2,8
1797,1951,780,2,8
1798,1951,781,2,13
1799,1951,782,2,10
1800,1951,782,2,17
1801,1951,783,2,5
1802,1951,784,2,15
1803,1951,785,2,7
1804,1952,786,2,8
1805,1952,787,2,13
1806,1952,788,1,15
1807,1952,788,2,17
1808,1952,789,2,5
1809,1952,789,2,8
1810,1952,790,1,3
1811,1952,790,2,4
1812,1952,790,2,10
1813,1952,791,2,9
1814,1952,791,2,17
1815,1952,792,2,10
1816,1952,793,2,5
1817,1952,793,2,7
1818,1952,793,2,8
1819,1952,793,2,12
1820,1952,793,2,13
1821,1952,793,2,15
1822,1952,794,1,1
1823,1952,794,2,6
1824,1952,794,2,9
1825,1952,794,1,10
1826,1952,794,1,12
1827,1952,794,1,13
1828,1952,794,2,17
1829,1952,795,2,6
1830,1952,795,2,7
1831,1952,795,2,12
1832,1952,796,2,13
1833,1952,797,2,7
1834,1952,798,2,12
1835,1952,799,2,1
1836,1952,799,2,4
1837,1952,799,1,5
1838,1952,799,2,6
1839,1952,799,1,8
1840,1952,799,2,9
1841,1952,799,2,10
1842,1952,800,2,2
1843,1952,800,2,5
1844,1952,800,2,7
1845,1952,800,2,8
1846,1952,801,2,17
1847,1952,802,2,7
1848,1952,803,2,17
1849,1952,804,2,5
1850,1952,805,2,4
1851,1952,805,2,12
1852,1952,806,2,13
1853,1952,807,2,2
1854,1952,807,2,3
1855,1952,807,2,7
1856,1952,807,2,8
1857,1952,808,2,17
1858,1952,809,2,1
1859,1952,809,1,4
1860,1952,809,1,5
1861,1952,809,1,7
1862,1952,809,1,8
1863,1952,809,1,17
1864,1952,810,2,2
1865,1952,810,2,7
1866,1952,811,1,6
1867,1952,811,2,8
1868,1952,811,2,9
1869,1952,811,2,10
1870,1952,811,1,17
1871,1952,812,2,12
1872,1952,813,2,1
1873,1952,813,1,17
1874,1952,814,2,17
1875,1952,815,2,12
1876,1952,816,2,3
1877,1952,817,2,5
1878,1952,817,2,8
1879,1952,818,2,17
1880,1952,819,2,17
1881,1952,820,2,15
1882,1952,821,2,2
1883,1952,821,2,5
1884,1952,821,2,6
1885,1952,821,1,7
1886,1952,821,1,9
1887,1952,821,2,15
1888,1952,821,2,17
1889,1952,822,2,17
1890,1952,823,2,5
1891,1952,823,2,7
1892,1952,824,2,3
1893,1952,825,2,12
1894,1952,826,2,1
1895,1952,826,1,2
1896,1952,826,2,5
1897,1952,826,2,12
1898,1952,826,2,17
1899,1952,827,2,3
1900,1952,827,2,4
1901,1952,827,2,8
1902,1952,827,1,12
1903,1952,827,2,15
1904,1953,828,2,12
1905,1953,828,2,17
1906,1953,829,2,7
1907,1953,830,2,7
1908,1953,831,2,12
1909,1953,831,1,13
1910,1953,831,2,15
1911,1953,832,2,8
1912,1953,832,1,12
1913,1953,833,2,10
1914,1953,834,2,8
1915,1953,835,2,1
1916,1953,835,1,2
1917,1953,835,2,3
1918,1953,835,1,4
1919,1953,835,1,6
1920,1953,835,1,7
1921,1953,835,2,8
1922,1953,835,1,9
1923,1953,835,1,10
1924,1953,835,2,12
1925,1953,835,1,15
1926,1953,835,1,17
1927,1953,836,2,4
1928,1953,836,2,17
1929,1953,837,2,8
1930,1953,838,2,1
1931,1953,838,1,5
1932,1953,838,2,6
1933,1953,838,2,7
1934,1953,838,2,12
1935,1953,839,2,12
1936,1953,840,2,5
1937,1953,840,2,15
1938,1953,841,2,3
1939,1953,841,2,5
1940,1953,841,2,7
1941,1953,841,2,9
1942,1953,841,1,12
1943,1953,841,2,17
1944,1953,842,2,17
1945,1953,843,2,5
1946,1953,843,2,7
1947,1953,844,2,13
1948,1953,845,2,3
1949,1953,845,2,4
1950,1953,846,2,4
1951,1953,847,2,2
1952,1953,847,1,3
1953,1953,847,2,5
1954,1953,847,2,6
1955,1953,847,2,7
1956,1953,847,1,8
1957,1953,847,2,9
1958,1953,847,2,10
1959,1953,847,1,17
1960,1953,848,2,2
1961,1953,848,2,6
1962,1953,848,1,7
1963,1953,848,2,9
1964,1953,848,2,17
1965,1953,849,2,13
1966,1953,850,1,1
1967,1953,850,2,2
1968,1953,850,2,9
1969,1953,851,2,17
1970,1953,852,2,12
1971,1953,853,2,8
1972,1953,854,2,8
1973,1953,854,2,12
1974,1953,854,2,17
1975,1953,855,2,13
1976,1953,856,2,17
1977,1953,857,2,17
1978,1953,858,2,17
1979,1953,859,2,7
1980,1953,860,2,15
1981,1953,861,2,3
1982,1953,861,2,10
1983,1953,861,2,13
1984,1953,862,2,17
1985,1953,863,2,5
1986,1953,863,2,8
1987,1953,864,2,1
1988,1953,864,1,5
1989,1953,864,2,6
1990,1953,864,2,7
1991,1953,864,1,8
1992,1953,865,2,5
1993,1953,866,2,10
1994,1953,866,2,15
1995,1953,867,2,12
1996,1953,868,2,5
1997,1953,868,1,17
1998,1953,869,2,4
1999,1953,870,2,5
2000,1953,870,2,8
2001,1954,871,1,5
2002,1954,871,2,10
2003,1954,872,2,1
2004,1954,872,2,3
2005,1954,872,2,5
2006,1954,872,2,8
2007,1954,872,2,12
2008,1954,872,2,13
2009,1954,873,2,1
2010,1954,874,2,17
2011,1954,875,2,5
2012,1954,875,2,8
2013,1954,875,2,15
2014,1954,876,2,4
2015,1954,876,1,17
2016,1954,877,2,3
2017,1954,877,2,12
2018,1954,878,2,5
2019,1954,878,2,8
2020,1954,879,2,4
2021,1954,879,2,5
2022,1954,879,2,7
2023,1954,879,2,8
2024,1954,880,2,17
2025,1954,881,1,8
2026,1954,882,2,12
2027,1954,882,2,17
2028,1954,883,2,8
2029,1954,884,2,8
2030,1954,885,2,17
2031,1954,886,2,5
2032,1954,887,2,3
2033,1954,888,2,17
2034,1954,889,1,1
2035,1954,889,2,2
2036,1954,889,1,4
2037,1954,889,1,5
2038,1954,889,1,6
2039,1954,889,1,7
2040,1954,889,1,9
2041,1954,889,1,10
2042,1954,889,2,12
2043,1954,889,1,17
2044,1954,890,2,7
2045,1954,890,2,9
2046,1954,890,2,15
2047,1954,890,2,17
2048,1954,891,2,5
2049,1954,892,2,7
2050,1954,893,2,3
2051,1954,893,2,5
2052,1954,893,2,7
2053,1954,893,1,8
2054,1954,893,2,9
2055,1954,893,2,17
2056,1954,894,2,6
2057,1954,894,2,7
2058,1954,894,2,10
2059,1954,894,1,12
2060,1954,894,2,17
2061,1954,895,2,13
2062,1954,895,2,15
2063,1954,896,1,2
2064,1954,896,2,17
2065,1954,897,2,1
2066,1954,897,2,2
2067,1954,897,2,6
2068,1954,897,2,10
2069,1954,897,2,12
2070,1954,897,2,15
2071,1954,897,2,17
2072,1954,898,2,1
2073,1954,898,1,3
2074,1954,898,2,5
2075,1954,898,2,6
2076,1954,898,2,7
2077,1954,898,2,9
2078,1954,898,1,17
2079,1954,899,2,8
2080,1954,900,2,7
2081,1954,901,2,12
2082,1954,901,1,15
2083,1954,901,2,17
2084,1954,902,2,4
2085,1954,902,2,9
2086,1954,902,2,10
2087,1954,902,1,12
2088,1954,902,2,13
2089,1954,903,2,7
2090,1954,903,2,12
2091,1954,904,2,8
2092,1954,904,2,12
2093,1954,904,2,17
2094,1954,905,2,6
2095,1954,905,1,7
2096,1954,905,1,13
2097,1954,906,2,13
2098,1955,907,2,7
2099,1955,908,2,1
2100,1955,908,2,9
2101,1955,908,2,17
2102,1955,909,2,12
2103,1955,910,2,5
2104,1955,910,2,7
2105,1955,910,2,10
2106,1955,910,2,17
2107,1955,911,2,5
2108,1955,911,2,12
2109,1955,911,2,13
2110,1955,912,2,1
2111,1955,912,1,4
2112,1955,912,2,9
2113,1955,912,2,17
2114,1955,913,2,5
2115,1955,913,2,7
2116,1955,913,2,8
2117,1955,913,2,12
2118,1955,914,2,3
2119,1955,914,2,5
2120,1955,914,2,7
2121,1955,914,1,8
2122,1955,915,2,3
2123,1955,915,2,8
2124,1955,915,1,17
2125,1955,916,2,12
2126,1955,916,2,17
2127,1955,917,2,3
2128,1955,917,2,5
2129,1955,917,2,6
2130,1955,917,2,7
2131,1955,917,1,8
2132,1955,917,1,12
2133,1955,917,1,13
2134,1955,917,2,15
2135,1955,918,2,1
2136,1955,918,2,12
2137,1955,918,2,13
2138,1955,918,2,15
2139,1955,918,1,17
2140,1955,919,1,1
2141,1955,919,2,2
2142,1955,919,2,4
2143,1955,919,2,5
2144,1955,919,1,6
2145,1955,919,2,7
2146,1955,919,1,9
2147,1955,919,1,17
2148,1955,920,1,2
2149,1955,920,2,6
2150,1955,920,2,15
2151,1955,921,2,17
2152,1955,922,2,15
2153,1955,923,2,7
2154,1955,923,2,10
2155,1955,923,1,12
2156,1955,923,1,15
2157,1955,924,2,4
2158,1955,925,2,2
2159,1955,925,1,5
2160,1955,925,2,6
2161,1955,925,2,9
2162,1955,925,1,10
2163,1955,925,2,12
2164,1955,926,2,7
2165,1955,926,2,8
2166,1955,927,2,2
2167,1955,927,2,4
2168,1955,927,2,17
2169,1955,928,2,17
2170,1955,929,2,3
2171,1955,929,2,9
2172,1955,930,2,10
2173,1955,931,2,17
2174,1955,932,2,1
2175,1955,932,2,5
2176,1955,932,2,12
2177,1955,933,2,8
2178,1955,934,2,17
2179,1955,935,1,3
2180,1955,935,2,4
2181,1955,935,1,5
2182,1955,935,2,6
2183,1955,935,1,7
2184,1955,935,2,8
2185,1955,935,2,10
2186,1955,935,2,12
2187,1955,936,2,17
2188,1955,937,2,17
2189,1955,938,2,13
2190,1955,939,2,8
2191,1955,940,2,5
2192,1955,940,1,7
2193,1955,940,2,8
2194,1955,941,2,2
2195,1955,942,2,8
2196,1955,943,2,13
2197,1956,944,1,3
2198,1956,944,2,12
2199,1956,945,2,5
2200,1956,945,1,6
2201,1956,945,1,7
2202,1956,945,2,8
2203,1956,945,2,9
2204,1956,945,1,10
2205,1956,945,1,12
2206,1956,945,1,17
2207,1956,946,2,3
2208,1956,946,2,4
2209,1956,946,2,7
2210,1956,946,2,17
2211,1956,947,2,12
2212,1956,948,2,2
2213,1956,949,2,2
2214,1956,949,2,6
2215,1956,949,2,9
2216,1956,949,2,13
2217,1956,949,2,15
2218,1956,949,2,17
2219,1956,950,2,1
2220,1956,950,2,4
2221,1956,950,2,5
2222,1956,950,2,6
2223,1956,950,2,8
2224,1956,950,1,9
2225,1956,950,2,10
2226,1956,950,2,12
2227,1956,950,2,17
2228,1956,951,2,12
2229,1956,951,2,13
2230,1956,951,2,17
2231,1956,952,2,13
2232,1956,952,2,17
2233,1956,953,2,17
2234,1956,954,2,1
2235,1956,954,1,2
2236,1956,954,2,5
2237,1956,954,2,17
2238,1956,955,2,12
2239,1956,956,2,1
2240,1956,957,1,5
2241,1956,957,1,7
2242,1956,957,2,10
2243,1956,958,2,7
2244,1956,959,2,5
2245,1956,959,2,8
2246,1956,960,2,3
2247,1956,960,2,4
2248,1956,960,2,7
2249,1956,961,2,12
2250,1956,962,2,2
2251,1956,962,2,17
2252,1956,963,2,10
2253,1956,963,2,15
2254,1956,963,1,17
2255,1956,964,2,7
2256,1956,964,2,12
2257,1956,964,2,15
2258,1956,964,2,17
2259,1956,965,2,7
2260,1956,966,1,1
2261,1956,966,2,3
2262,1956,966,1,5
2263,1956,966,2,6
2264,1956,966,2,7
2265,1956,966,1,8
2266,1956,966,2,9
2267,1956,966,1,12
2268,1956,966,1,15
2269,1956,967,2,17
2270,1956,968,2,5
2271,1956,968,2,8
2272,1956,969,1,13
2273,1956,970,2,8
2274,1956,971,2,5
2275,1956,971,2,8
2276,1956,972,2,17
2277,1956,973,2,3
2278,1956,973,2,12
2279,1956,974,1,17
2280,1956,975,2,5
2281,1956,975,1,8
2282,1956,976,2,5
2283,1956,976,2,6
2284,1956,976,2,7
2285,1956,976,2,8
2286,1956,976,2,10
2287,1956,976,2,15
2288,1956,977,2,17
2289,1956,978,2,7
2290,1956,978,2,8
2291,1956,978,2,9
2292,1956,979,2,2
2293,1956,979,1,4
2294,1956,979,2,13
2295,1957,980,2,6
2296,1957,980,2,9
2297,1957,980,2,17
2298,1957,981,2,2
2299,1957,982,2,1
2300,1957,983,2,7
2301,1957,983,2,8
2302,1957,983,2,12
2303,1957,983,2,13
2304,1957,984,2,13
2305,1957,985,2,12
2306,1957,986,1,17
2307,1957,987,2,5
2308,1957,987,2,7
2309,1957,987,2,8
2310,1957,987,2,17
2311,1957,988,2,10
2312,1957,988,2,15
2313,1957,989,2,3
2314,1957,989,2,17
2315,1957,990,2,5
2316,1957,990,1,8
2317,1957,990,2,15
2318,1957,991,2,17
2319,1957,992,2,5
2320,1957,992,2,8
2321,1957,992,2,10
2322,1957,992,2,15
2323,1957,993,2,12
2324,1957,994,2,2
2325,1957,994,2,3
2326,1957,994,2,4
2327,1957,994,2,6
2328,1957,994,2,7
2329,1957,994,2,9
2330,1957,994,2,17
2331,1957,995,2,3
2332,1957,995,2,5
2333,1957,995,2,8
2334,1957,995,2,12
2335,1957,996,2,1
2336,1957,996,1,2
2337,1957,996,1,4
2338,1957,996,1,5
2339,1957,996,2,6
2340,1957,996,2,7
2341,1957,996,2,9
2342,1957,996,2,10
2343,1957,996,1,15
2344,1957,996,2,17
2345,1957,997,2,13
2346,1957,998,2,4
2347,1957,999,1,1
2348,1957,999,2,2
2349,1957,999,1,6
2350,1957,999,1,7
2351,1957,999,1,9
2352,1957,999,1,10
2353,1957,999,1,12
2354,1957,999,1,17
2355,1957,1000,1,13
2356,1957,1001,1,3
2357,1957,1002,2,17
2358,1957,1003,2,17
2359,1957,1004,2,1
2360,1957,1004,2,3
2361,1957,1004,2,13
2362,1957,1005,2,1
2363,1957,1005,2,4
2364,1957,1005,2,6
2365,1957,1005,2,9
2366,1957,1005,2,10
2367,1957,1005,2,15
2368,1958,1006,2,5
2369,1958,1006,2,8
2370,1958,1006,2,13
2371,1958,1007,2,15
2372,1958,1008,2,3
2373,1958,1008,2,4
2374,1958,1008,2,5
2375,1958,1008,2,6
2376,1958,1008,2,7
2377,1958,1008,2,10
2378,1958,1009,2,5
2379,1958,1009,2,8
2380,1958,1010,2,1
2381,1958,1010,2,3
2382,1958,1010,2,6
2383,1958,1010,2,7
2384,1958,1010,2,9
2385,1958,1010,2,17
2386,1958,1011,2,10
2387,1958,1012,2,12
2388,1958,1013,2,7
2389,1958,1014,1,5
2390,1958,1014,1,6
2391,1958,1014,1,7
2392,1958,1014,1,8
2393,1958,1014,1,9
2394,1958,1014,1,10
2395,1958,1014,1,12
2396,1958,1014,1,13
2397,1958,1014,1,17
2398,1958,1015,2,13
2399,1958,1015,2,17
2400,1958,1016,1,3
2401,1958,1016,2,7
2402,1958,1016,2,9
2403,1958,1016,2,10
2404,1958,1016,2,15
2405,1958,1016,2,17
2406,1958,1017,2,4
2407,1958,1018,2,12
2408,1958,1019,2,13
2409,1958,1020,1,1
2410,1958,1020,2,3
2411,1958,1020,1,4
2412,1958,1020,2,6
2413,1958,1020,2,7
2414,1958,1020,2,12
2415,1958,1020,2,17
2416,1958,1021,2,2
2417,1958,1021,2,3
2418,1958,1021,2,4
2419,1958,1021,2,8
2420,1958,1021,2,13
2421,1958,1022,2,7
2422,1958,1022,2,12
2423,1958,1022,1,15
2424,1958,1023,2,2
2425,1958,1023,2,17
2426,1958,1024,1,2
2427,1958,1024,2,12
2428,1958,1025,2,12
2429,1958,1026,2,2
2430,1958,1027,2,8
2431,1958,1028,2,1
2432,1958,1028,2,2
2433,1958,1028,2,4
2434,1958,1028,2,6
2435,1958,1028,1,7
2436,1958,1028,2,9
2437,1958,1028,2,10
2438,1958,1028,1,17
2439,1958,1029,2,17
2440,1958,1030,2,17
2441,1958,1031,2,9
2442,1958,1032,2,1
2443,1958,1032,2,7
2444,1958,1032,1,12
2445,1958,1033,2,17
2446,1958,1034,2,7
2447,1958,1034,2,12
2448,1958,1034,2,15
2449,1958,1035,2,5
2450,1958,1035,2,15
2451,1958,1036,2,12
2452,1959,1037,1,13
2453,1959,1038,2,1
2454,1959,1038,2,2
2455,1959,1038,2,6
2456,1959,1038,2,7
2457,1959,1038,2,10
2458,1959,1038,2,17
2459,1959,1039,1,1
2460,1959,1039,1,2
2461,1959,1039,1,5
2462,1959,1039,1,6
2463,1959,1039,1,7
2464,1959,1039,1,8
2465,1959,1039,1,9
2466,1959,1039,1,10
2467,1959,1039,1,12
2468,1959,1039,1,15
2469,1959,1039,2,17
2470,1959,1040,2,5
2471,1959,1040,2,7
2472,1959,1040,2,8
2473,1959,1041,2,4
2474,1959,1042,2,5
2475,1959,1042,2,15
2476,1959,1043,2,12
2477,1959,1044,2,15
2478,1959,1045,2,5
2479,1959,1045,2,10
2480,1959,1045,2,17
2481,1959,1046,2,10
2482,1959,1046,2,12
2483,1959,1047,2,17
2484,1959,1048,2,3
2485,1959,1048,2,4
2486,1959,1048,2,5
2487,1959,1048,2,12
2488,1959,1048,1,17
2489,1959,1049,2,7
2490,1959,1049,2,8
2491,1959,1049,1,12
2492,1959,1049,2,15
2493,1959,1050,2,1
2494,1959,1050,1,3
2495,1959,1050,2,4
2496,1959,1050,2,6
2497,1959,1050,2,9
2498,1959,1050,1,17
2499,1959,1051,2,12
2500,1959,1052,2,12
2501,1959,1053,2,1
2502,1959,1053,2,5
2503,1959,1053,2,7
2504,1959,1053,1,8
2505,1959,1053,2,9
2506,1959,1053,2,17
2507,1959,1054,2,3
2508,1959,1054,2,5
2509,1959,1055,2,17
2510,1959,1056,2,8
2511,1959,1056,2,13
2512,1959,1057,2,5
2513,1959,1057,2,7
2514,1959,1057,2,8
2515,1959,1058,2,2
2516,1959,1058,1,4
2517,1959,1058,1,5
2518,1959,1058,2,6
2519,1959,1058,1,7
2520,1959,1058,2,8
2521,1959,1058,2,9
2522,1959,1058,2,12
2523,1959,1059,2,7
2524,1959,1059,2,8
2525,1959,1059,2,12
2526,1959,1059,2,13
2527,1959,1060,2,8
2528,1959,1061,2,13
2529,1959,1062,2,1
2530,1959,1062,2,5
2531,1959,1063,2,3
2532,1959,1063,2,6
2533,1959,1063,2,7
2534,1959,1063,2,9
2535,1959,1063,2,10
2536,1959,1063,2,12
2537,1959,1063,2,15
2538,1959,1063,2,17
2539,1959,1064,2,13
2540,1959,1065,2,2
2541,1959,1065,2,7
2542,1959,1065,2,8
2543,1959,1066,2,17
2544,1960,1067,2,12
2545,1960,1068,1,3
2546,1960,1068,2,7
2547,1960,1069,2,8
2548,1960,1069,2,12
2549,1960,1070,2,5
2550,1960,1070,2,15
2551,1960,1071,1,1
2552,1960,1071,1,4
2553,1960,1071,2,6
2554,1960,1071,2,12
2555,1960,1071,1,17
2556,1960,1072,2,2
2557,1960,1072,2,7
2558,1960,1072,1,12
2559,1960,1073,2,13
2560,1960,1074,2,17
2561,1960,1075,2,1
2562,1960,1075,2,7
2563,1960,1075,2,10
2564,1960,1075,2,17
2565,1960,1076,2,5
2566,1960,1077,2,12
2567,1960,1078,2,8
2568,1960,1079,2,2
2569,1960,1080,2,3
2570,1960,1080,2,8
2571,1960,1080,2,9
2572,1960,1080,1,13
2573,1960,1080,2,17
2574,1960,1081,2,5
2575,1960,1081,2,7
2576,1960,1081,2,8
2577,1960,1081,2,10
2578,1960,1081,2,12
2579,1960,1081,2,13
2580,1960,1081,2,15
2581,1960,1082,2,4
2582,1960,1082,2,5
2583,1960,1082,2,7
2584,1960,1082,2,9
2585,1960,1083,2,8
2586,1960,1084,1,12
2587,1960,1085,2,1
2588,1960,1085,2,4
2589,1960,1085,2,5
2590,1960,1085,2,6
2591,1960,1085,1,7
2592,1960,1085,2,9
2593,1960,1085,2,17
2594,1960,1086,1,2
2595,1960,1086,1,5
2596,1960,1086,1,7
2597,1960,1086,1,8
2598,1960,1086,2,10
2599,1960,1086,2,12
2600,1960,1087,2,3
2601,1960,1087,2,5
2602,1960,1087,2,8
2603,1960,1087,2,15
2604,1960,1088,2,2
2605,1960,1088,2,6
