2014 (87th),ACTOR IN A SUPPORTING ROLE,"Mark Ruffalo -- Foxcatcher {""David Schultz""}",No,,
2014 (87th),ACTOR IN A SUPPORTING ROLE,"Robert Duvall -- The Judge {""Joseph Palmer""}",No,,
2014 (87th),ACTRESS IN A LEADING ROLE,"Felicity Jones -- The Theory of Everything {""Jane Hawking""}",No,,
2014 (87th),ACTRESS IN A LEADING ROLE,"Julianne Moore -- Still Alice {""Alice Howland""}",Yes,,
2014 (87th),ACTRESS IN A LEADING ROLE,"Marion Cotillard -- Two Days, One Night {""Sandra""}",No,,
2014 (87th),ACTRESS IN A LEADING ROLE,"Reese Witherspoon -- Wild {""Cheryl""}",No,,
2014 (87th),ACTRESS IN A LEADING ROLE,"Rosamund Pike -- Gone Girl {""Amy Dunne""}",No,,
2014 (87th),ACTRESS IN A SUPPORTING ROLE,"Emma Stone -- Birdman or (The Unexpected Virtue of Ignorance) {""Sam""}",No,,
2014 (87th),ACTRESS IN A SUPPORTING ROLE,"Keira Knightley -- The Imitation Game {""Joan Clarke""}",No,,
2014 (87th),ACTRESS IN A SUPPORTING ROLE,"Laura Dern -- Wild {""Bobbi""}",No,,
2014 (87th),ACTRESS IN A SUPPORTING ROLE,"Meryl Streep -- Into the Woods {""Witch""}",No,,
2014 (87th),ACTRESS IN A SUPPORTING ROLE,"Patricia Arquette -- Boyhood {""Mom""}",Yes,,
2014 (87th),ANIMATED FEATURE FILM,"Big Hero 6 -- Don Hall, Chris Williams and Roy Conli",Yes,,
2014 (87th),ANIMATED FEATURE FILM,How to Train Your Dragon 2 -- Dean DeBlois and Bonnie Arnold,No,,
2014 (87th),ANIMATED FEATURE FILM,Song of the Sea -- Tomm Moore and Paul Young,No,,
2014 (87th),ANIMATED FEATURE FILM,"The Boxtrolls -- Anthony Stacchi, Graham Annable and Travis Knight",No,,
2014 (87th),ANIMATED FEATURE FILM,The Tale of the Princess Kaguya -- Isao Takahata and Yoshiaki Nishimura,No,,
2014 (87th),AWARD OF COMMENDATION,"To Steven Tiffen, Jeff Cohen and Michael Fecik for their pioneering work in developing dye-based filters that reduce IR contamination when neutral density filters are used with digital cameras. The Tiffen Company identified the problem and rapidly engineered a series of absorptive filters that ameliorated infrared artifacts with lenses of all focal lengths. These widely adopted filters allow cinematographers to work as they have done with film-based technology.",Yes,,
2014 (87th),BEST PICTURE,"American Sniper -- Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",No,,
2014 (87th),BEST PICTURE,"Birdman or (The Unexpected Virtue of Ignorance) -- Alejandro G. Iñárritu, John Lesher and James W. Skotchdopole, Producers",Yes,,
2014 (87th),BEST PICTURE,"Boyhood -- Richard Linklater and Cathleen Sutherland, Producers",No,,
2014 (87th),BEST PICTURE,"Selma -- Christian Colson, Oprah Winfrey, Dede Gardner and Jeremy Kleiner, Producers",No,,
2014 (87th),BEST PICTURE,"The Grand Budapest Hotel -- Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",No,,
2014 (87th),BEST PICTURE,"The Imitation Game -- Nora Grossman, Ido Ostrowsky and Teddy Schwarzman, Producers",No,,
2014 (87th),BEST PICTURE,"The Theory of Everything -- Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",No,,
2014 (87th),BEST PICTURE,"Whiplash -- Jason Blum, Helen Estabrook and David Lancaster, Producers",No,,
2014 (87th),CINEMATOGRAPHY,Birdman or (The Unexpected Virtue of Ignorance) -- Emmanuel Lubezki,Yes,,
2014 (87th),CINEMATOGRAPHY,Ida -- Lukasz Zal and Ryszard Lenczewski,No,,
2014 (87th),CINEMATOGRAPHY,Mr. Turner -- Dick Pope,No,,
2014 (87th),CINEMATOGRAPHY,The Grand Budapest Hotel -- Robert Yeoman,No,,
2014 (87th),CINEMATOGRAPHY,Unbroken -- Roger Deakins,No,,
2014 (87th),COSTUME DESIGN,Inherent Vice -- Mark Bridges,No,,
2014 (87th),COSTUME DESIGN,Into the Woods -- Colleen Atwood,No,,
2014 (87th),COSTUME DESIGN,Maleficent -- Anna B. Sheppard,No,,
2014 (87th),COSTUME DESIGN,Mr. Turner -- Jacqueline Durran,No,,
2014 (87th),COSTUME DESIGN,The Grand Budapest Hotel -- Milena Canonero,Yes,,
2014 (87th),DIRECTING,Birdman or (The Unexpected Virtue of Ignorance) -- Alejandro G. Iñárritu,Yes,,
2014 (87th),DIRECTING,Boyhood -- Richard Linklater,No,,
2014 (87th),DIRECTING,Foxcatcher -- Bennett Miller,No,,
2014 (87th),DIRECTING,The Grand Budapest Hotel -- Wes Anderson,No,,
2014 (87th),DIRECTING,The Imitation Game -- Morten Tyldum,No,,
2014 (87th),DOCUMENTARY (Feature),"CitizenFour -- Laura Poitras, Mathilde Bonnefoy and Dirk Wilutzky",Yes,,
2014 (87th),DOCUMENTARY (Feature),Finding Vivian Maier -- John Maloof and Charlie Siskel,No,,
2014 (87th),DOCUMENTARY (Feature),Last Days in Vietnam -- Rory Kennedy and Keven McAlester,No,,
2014 (87th),DOCUMENTARY (Feature),"The Salt of the Earth -- Wim Wenders, Juliano Ribeiro Salgado and David Rosier",No,,
2014 (87th),DOCUMENTARY (Feature),Virunga -- Orlando von Einsiedel and Joanna Natasegara,No,,
2014 (87th),DOCUMENTARY (Short Subject),Crisis Hotline: Veterans Press 1 -- Ellen Goosenberg Kent and Dana Perry,Yes,,
2014 (87th),DOCUMENTARY (Short Subject),Joanna -- Aneta Kopacz,No,,
2014 (87th),DOCUMENTARY (Short Subject),Our Curse -- Tomasz Sliwinski and Maciej Slesicki,No,,
2014 (87th),DOCUMENTARY (Short Subject),The Reaper (La Parka) -- Gabriel Serra Arguello,No,,
2014 (87th),DOCUMENTARY (Short Subject),White Earth -- J. Christian Jensen,No,,
2014 (87th),FILM EDITING,American Sniper -- Joel Cox and Gary D. Roach,No,,
2014 (87th),FILM EDITING,Boyhood -- Sandra Adair,No,,
2014 (87th),FILM EDITING,The Grand Budapest Hotel -- Barney Pilling,No,,
2014 (87th),FILM EDITING,The Imitation Game -- William Goldenberg,No,,
2014 (87th),FILM EDITING,Whiplash -- Tom Cross,Yes,,
2014 (87th),FOREIGN LANGUAGE FILM,Ida -- Poland,Yes,,
2014 (87th),FOREIGN LANGUAGE FILM,Leviathan -- Russia,No,,
2014 (87th),FOREIGN LANGUAGE FILM,Tangerines -- Estonia,No,,
2014 (87th),FOREIGN LANGUAGE FILM,Timbuktu -- Mauritania,No,,
2014 (87th),FOREIGN LANGUAGE FILM,Wild Tales -- Argentina,No,,
2014 (87th),GORDON E. SAWYER AWARD,David Winchester Gray,Yes,,
2014 (87th),HONORARY AWARD,"To Hayao Miyazaki, a master storyteller whose animated artistry has inspired filmmakers and audiences around the world.",Yes,,
2014 (87th),HONORARY AWARD,"To Jean-Claude Carrière, whose elegantly crafted screenplays elevate the art of screenwriting to the level of literature.",Yes,,
2014 (87th),HONORARY AWARD,"To Maureen O'Hara, one of Hollywood's brightest stars, whose inspiring performances glowed with passion, warmth and strength.",Yes,,
2014 (87th),JEAN HERSHOLT HUMANITARIAN AWARD,Harry Belafonte,Yes,,
2014 (87th),MAKEUP AND HAIRSTYLING,Foxcatcher -- Bill Corso and Dennis Liddiard,No,,
2014 (87th),MAKEUP AND HAIRSTYLING,Guardians of the Galaxy -- Elizabeth Yianni-Georgiou and David White,No,,
2014 (87th),MAKEUP AND HAIRSTYLING,Interstellar -- Hans Zimmer,No,,
2014 (87th),MAKEUP AND HAIRSTYLING,Mr. Turner -- Gary Yershon,No,,
2014 (87th),MAKEUP AND HAIRSTYLING,MUSIC (Original Score),No,,
2014 (87th),MAKEUP AND HAIRSTYLING,The Grand Budapest Hotel -- Alexandre Desplat,Yes,,
2014 (87th),MAKEUP AND HAIRSTYLING,The Grand Budapest Hotel -- Frances Hannon and Mark Coulier,Yes,,
2014 (87th),MAKEUP AND HAIRSTYLING,The Imitation Game -- Alexandre Desplat,No,,
2014 (87th),MAKEUP AND HAIRSTYLING,The Theory of Everything -- Jóhann Jóhannsson,No,,
2014 (87th),MUSIC (Original Song),Everything Is Awesome from The Lego Movie -- Music and Lyric by Shawn Patterson,Yes,,
2014 (87th),MUSIC (Original Song),Glory from Selma -- Music and Lyric by John Stephens and Lonnie Lynn,No,,
2014 (87th),MUSIC (Original Song),Grateful from Beyond the Lights -- Music and Lyric by Diane Warren,No,,
2014 (87th),MUSIC (Original Song),I'm Not Gonna Miss You from Glen Campbell...I'll Be Me -- Music and Lyric by Glen Campbell and Julian Raymond,No,,
2014 (87th),MUSIC (Original Song),Lost Stars from Begin Again -- Music and Lyric by Gregg Alexander and Danielle Brisebois,No,,
2014 (87th),PRODUCTION DESIGN,Interstellar -- Production Design: Nathan Crowley; Set Decoration: Gary Fettis,No,,
2014 (87th),PRODUCTION DESIGN,Into the Woods -- Production Design: Dennis Gassner; Set Decoration: Anna Pinnock,No,,
2014 (87th),PRODUCTION DESIGN,Mr. Turner -- Production Design: Suzie Davies; Set Decoration: Charlotte Watts,No,,
2014 (87th),PRODUCTION DESIGN,The Grand Budapest Hotel -- Production Design: Adam Stockhausen; Set Decoration: Anna Pinnock,Yes,,
2014 (87th),PRODUCTION DESIGN,The Imitation Game -- Production Design: Maria Djurkovic; Set Decoration: Tatiana Macdonald,No,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Academy Award of Merit),To DR. LARRY HORNBECK for the invention of digital micromirror technology as used in DLP Cinema projection. The Digital Micromirror Device (DMD) is the core technology that has enabled Texas Instruments' DLP Cinema projection to become the standard of the motion picture industry. [Digital Apparatuses Technology],Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To BRAD WALKER, D. SCOTT DEWALD, BILL WERNER, GREG PETTITT and FRANK PORADISH for their contributions furthering the design and refinement of the Texas Instruments DLP Cinema projection technology, whose high level of performance enabled color-accurate digital intermediate preview and motion picture theatrical presentation. Working in conjunction with the film industry, Texas Instruments created a high-resolution, high-quality digital projection system that has replaced most film-based projection systems in the theatrical environment. [Digital Apparatuses Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To IAIN NEIL for the optical design, and to ANDRÉ DE WINTER for the mechanical design, of the Leica Summilux-C series of lenses. Incorporating novel telecentric multi-element aspherical optics, these camera lenses have delivered unprecedented optical and mechanical performance. [Lenses and Filters]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To ICHIRO TSUTSUI, MASAHIRO TAKE, MITSUYASU TAMURA and MITSURU ASANO for the development of the Sony BVM-E Series Professional OLED Master Monitor. These precise, wide-gamut monitors allow creative image decisions to be made on set with confidence that the desired images can be accurately reproduced in post-production. [Digital Apparatuses Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),"To JOHN FREDERICK, BOB MYERS, KARL RASCHE and TOM LIANZA for the development of the HP DreamColor LP2480zx Professional Display. This cost-effective display offered a stable, wide color gamut, allowing facility-wide adoption in feature animation and visual effects studios. [Digital Apparatuses Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To BEN COLE for the design of the Kali Destruction System, to ERIC PARKER for the development of the Digital Molecular Matter toolkit, and to JAMES O'BRIEN for his influential research on the finite element methods that served as a foundation for these tools. The combined innovations in Kali and DMM provide artists with an intuitive, art-directable system for the creation of scalable and realistic fracture and deformation simulations. These tools established finite element methods as a new reference point for believable on-screen destruction. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To BRICE CRISWELL and RON FEDKIW for the development of the ILM PhysBAM Destruction System. This system incorporates innovative research on many algorithms that provide accurate methods for resolving contact, collision and stacking into a mature, robust and extensible production toolset. The PhysBAM Destruction System was one of the earliest toolsets capable of depicting large-scale destruction with a high degree of design control. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To CARY PHILLIPS, NICOLAS POPRAVKA, PHILIP PETERSON and COLETTE MULLENHOFF for the architecture, development and creation of the artist-driven interface of the ILM Shape Sculpting System. This comprehensive system allows artists to quickly enhance and modify character animation and simulation performances. It has become a crucial part of ILM's production workflow over the past decade. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To DAN PIPONI, KIM LIBRERI and GEORGE BORSHUKOV for their pioneering work in the development of Universal Capture at ESC Entertainment. The Universal Capture system broke new ground in the creation of realistic human facial animation. This technology produced an animated, high-resolution, textured mesh driven by an actor's performance. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To ERWIN COUMANS for the development of the Bullet physics library, and to NAFEES BIN ZAFAR and STEPHEN MARSHALL for the separate development of two large-scale destruction simulation systems based on Bullet. These pioneering systems demonstrated that large numbers of constrained rigid bodies could be used to animate visually complex, believable destruction effects with minimal simulation time. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To HAROLD MILLIGAN, STEVEN KRYCHO and REINER DOETZKIES for the implementation engineering in the development of the Texas Instruments DLP Cinema digital projection technology. Texas Instruments' color-accurate, high-resolution, high-quality digital projection system has replaced most film-based projection systems in the theatrical environment. [Digital Apparatuses Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To KEN MUSETH, PETER CUCKA and MIHAI ALDÉN for the creation of OpenVDB. OpenVDB is a widely adopted, sparse hierarchical data structure that provides a fast and efficient mechanism for storing and manipulating voxels. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To MAGNUS WRENNINGE for leading the design and development of Field3D. Field3D provides a flexible and open framework for storing and accessing voxel data efficiently. This allows interchange between previously incompatible modeling, simulation and rendering software. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To MARCO REVELANT for the original concepts and artistic vision, and to ALASDAIR COULL and SHANE COOPER for the original architectural and engineering design, of the Barbershop hair grooming system at Weta Digital. Barbershop's unique architecture allows direct manipulation of full-density hair using an intuitive, interactive and procedural toolset, resulting in greatly enhanced productivity with finer-grained artistic control than is possible with other existing systems. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To MICHAEL SECHREST for the modeling design and implementation, CHRIS KING for the real-time interactive engineering, and GREG CROFT for the user interface design and implementation of SpeedTree Cinema. This software substantially improves an artist's ability to create specifically designed trees and vegetation by combining a procedural building process with the flexibility of intuitive, direct manipulation of every detail. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To PETER BRAUN for the concept and development of the MAT-Towercam Twin Peek, a portable, remote-controlled, telescoping column that smoothly positions a camera up to 24 feet vertically. This small cross-section system from Mad About Technology can operate from above or below the camera, achieving nearly impossible shots with repeatable movements through openings no larger than the camera itself. [Camera Cranes]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),To ROBERT BRIDSON for early conceptualization of sparse-tiled voxel data structures and their application to modeling and simulation. Robert Bridson's pioneering work on voxel data structures and its subsequent validation in fluid simulation tools have had a significant impact on the design of volumetric tools throughout the visual effects industry. [Digital Imaging Technology],Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To ROBERT NAGLE and ALLAN PADELFORD for The Biscuit Jr. self-propelled, high-performance, drivable camera and vehicle platform. The Biscuit Jr.'s unique chassis and portable driver pod enables traveling photography from a greater range of camera positions than previously possible, while keeping actors safe and the rig out of frame. [Camera Cranes]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To SCOTT PETERSON, JEFF BUDSBERG and JONATHAN GIBBS for the design and implementation of the DreamWorks Animation Foliage System. This toolset has a hierarchical spline system, a core data format and an artist-driven modeling tool, which have been instrumental in creating art-directed vegetation in animated films for nearly two decades. [Digital Imaging Technology]",Yes,,
2014 (87th),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),"To TIM COTTER, ROGER VAN DER LAAN, KEN PEARCE and GREG LaSALLE for the innovative design and development of the MOVA Facial Performance Capture system. The MOVA system provides a robust way to capture highly detailed, topologically consistent, animated meshes of a deforming object. This technology is fundamental to the facial pipeline at many visual effects companies. It allows artists to create character animation of extremely high quality. [Digital Imaging Technology]",Yes,,
2014 (87th),SHORT FILM (Animated),A Single Life -- Joris Oprins,No,,
2014 (87th),SHORT FILM (Animated),Feast -- Patrick Osborne and Kristina Reed,Yes,,
2014 (87th),SHORT FILM (Animated),Me and My Moulton -- Torill Kove,No,,
2014 (87th),SHORT FILM (Animated),The Bigger Picture -- Daisy Jacobs and Christopher Hees,No,,
2014 (87th),SHORT FILM (Animated),The Dam Keeper -- Robert Kondo and Dice Tsutsumi,No,,
2014 (87th),SHORT FILM (Live Action),Aya -- Oded Binnun and Mihal Brezis,No,,
2014 (87th),SHORT FILM (Live Action),Boogaloo and Graham -- Michael Lennox and Ronan Blaney,No,,
2014 (87th),SHORT FILM (Live Action),Butter Lamp (La Lampe Au Beurre De Yak) -- Hu Wei and Julien Féret,No,,
2014 (87th),SHORT FILM (Live Action),Parvaneh -- Talkhon Hamzavi and Stefan Eichenberger,No,,
2014 (87th),SHORT FILM (Live Action),The Phone Call -- Mat Kirkby and James Lucas,Yes,,
2014 (87th),SOUND EDITING,American Sniper -- Alan Robert Murray and Bub Asman,Yes,,
2014 (87th),SOUND EDITING,Birdman or (The Unexpected Virtue of Ignorance) -- Martín Hernández and Aaron Glascock,No,,
2014 (87th),SOUND EDITING,Interstellar -- Richard King,No,,
2014 (87th),SOUND EDITING,The Hobbit: The Battle of the Five Armies -- Brent Burge and Jason Canovas,No,,
2014 (87th),SOUND EDITING,Unbroken -- Becky Sullivan and Andrew DeCristofaro,No,,
2014 (87th),SOUND MIXING,"American Sniper -- John Reitz, Gregg Rudloff and Walt Martin",No,,
2014 (87th),SOUND MIXING,"Birdman or (The Unexpected Virtue of Ignorance) -- Jon Taylor, Frank A. Montaño and Thomas Varga",No,,
2014 (87th),SOUND MIXING,"Interstellar -- Gary A. Rizzo, Gregg Landaker and Mark Weingarten",No,,
2014 (87th),SOUND MIXING,"Unbroken -- Jon Taylor, Frank A. Montaño and David Lee",No,,
2014 (87th),SOUND MIXING,"Whiplash -- Craig Mann, Ben Wilkins and Thomas Curley",Yes,,
2014 (87th),VISUAL EFFECTS,"Captain America: The Winter Soldier -- Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",No,,
2014 (87th),VISUAL EFFECTS,"Dawn of the Planet of the Apes -- Joe Letteri, Dan Lemmon, Daniel Barrett and Erik Winquist",No,,
2014 (87th),VISUAL EFFECTS,"Guardians of the Galaxy -- Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould",No,,
2014 (87th),VISUAL EFFECTS,"Interstellar -- Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",Yes,,
2014 (87th),VISUAL EFFECTS,"X-Men: Days of Future Past -- Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",No,,
2014 (87th),WRITING (Adapted Screenplay),American Sniper -- Written by Jason Hall,No,,
2014 (87th),WRITING (Adapted Screenplay),Inherent Vice -- Written for the screen by Paul Thomas Anderson,No,,
2014 (87th),WRITING (Adapted Screenplay),The Imitation Game -- Written by Graham Moore,Yes,,
2014 (87th),WRITING (Adapted Screenplay),The Theory of Everything -- Screenplay by Anthony McCarten,No,,
2014 (87th),WRITING (Adapted Screenplay),Whiplash -- Written by Damien Chazelle,No,,
2014 (87th),WRITING (Original Screenplay),"Birdman or (The Unexpected Virtue of Ignorance) -- Written by Alejandro G. Iñárritu, Nicolás Giacobone, Alexander Dinelaris, Jr. & Armando Bo",Yes,,
2014 (87th),WRITING (Original Screenplay),Boyhood -- Written by Richard Linklater,No,,
2014 (87th),WRITING (Original Screenplay),Foxcatcher -- Written by E. Max Frye and Dan Futterman,No,,
2014 (87th),WRITING (Original Screenplay),Nightcrawler -- Written by Dan Gilroy,No,,
2014 (87th),WRITING (Original Screenplay),The Grand Budapest Hotel -- Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,No,,
