"","Year","Nominee","actor in a leading role","actor in a supporting role","actress in a leading role","actress in a supporting role","art direction","best picture","cinematography","costume design","directing","film editing","makeup","music (score)","music (song)","sound editing","sound mixing","visual effects","writing","writing (adapted screenplay)","writing (original screenplay)"
"2014","1992","Basic Instinct","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0"
"2015","1992","Batman Returns","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0"
"2016","1992","Bram Stoker's Dracula","0","0","0","0","2","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"2017","1992","Chaplin","2","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2018","1992","Damage","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2019","1992","Death Becomes Her","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2020","1992","Enchanted April","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0"
"2021","1992","Glengarry Glen Ross","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022","1992","Hoffa","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0"
"2023","1992","Howards End","0","0","1","2","1","2","2","2","2","0","0","2","0","0","0","0","1","0","0"
"2024","1992","Husbands and Wives","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2025","1992","Indochine","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2026","1992","Lorenzo's Oil","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2027","1992","Love Field","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2028","1992","Malcolm X","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2029","1992","Mr. Saturday Night","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2030","1992","My Cousin Vinny","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2031","1992","Passion Fish","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2032","1992","Scent of a Woman","1","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2033","1992","The Bodyguard","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2034","1992","The Crying Game","2","2","0","0","0","2","0","0","2","2","0","0","0","0","0","0","1","0","0"
"2035","1992","The Last of the Mohicans","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"2036","1992","The Lover","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2037","1992","The Mambo Kings","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2038","1992","The Player","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","2","0","0"
"2039","1992","Toys","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2040","1992","Under Siege","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0"
"2041","1992","Unforgiven","2","1","0","0","2","1","2","0","1","1","0","0","0","0","2","0","2","0","0"
"2042","1993","Addams Family Values","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2043","1993","Beethoven's 2nd","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2044","1993","Cliffhanger","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0"
"2045","1993","Dave","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2046","1993","Farewell My Concubine","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2047","1993","Fearless","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2048","1993","Geronimo: An American Legend","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2049","1993","In the Line of Fire","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0"
"2050","1993","In the Name of the Father","2","2","0","2","0","2","0","0","2","2","0","0","0","0","0","0","2","0","0"
"2051","1993","Jurassic Park","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"2052","1993","Mrs. Doubtfire","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2053","1993","Orlando","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2054","1993","Philadelphia","1","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","2","0","0"
"2055","1993","Poetic Justice","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2056","1993","Schindler's List","2","2","0","0","1","1","1","2","1","1","2","1","0","0","2","0","1","0","0"
"2057","1993","Searching for Bobby Fischer","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2058","1993","Shadowlands","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2059","1993","Short Cuts","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2060","1993","Six Degrees of Separation","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2061","1993","Sleepless in Seattle","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0"
"2062","1993","The Age of Innocence","0","0","0","2","2","0","0","1","0","0","0","2","0","0","0","0","2","0","0"
"2063","1993","The Firm","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2064","1993","The Fugitive","0","1","0","0","0","2","2","0","0","2","0","2","0","2","2","0","0","0","0"
"2065","1993","The Nightmare before Christmas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2066","1993","The Piano","0","0","1","1","0","2","2","2","2","2","0","0","0","0","0","0","1","0","0"
"2067","1993","The Remains of the Day","2","0","2","0","2","2","0","2","2","0","0","2","0","0","0","0","2","0","0"
"2068","1993","What's Eating Gilbert Grape","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2069","1993","What's Love Got to Do with It","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2070","1994","Blue Sky","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2071","1994","Bullets over Broadway","0","2","0","1","2","0","0","2","2","0","0","0","0","0","0","0","2","0","0"
"2072","1994","Clear and Present Danger","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0"
"2073","1994","Ed Wood","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2074","1994","Forrest Gump","1","2","0","0","2","1","2","0","1","1","2","2","0","2","2","1","1","0","0"
"2075","1994","Four Weddings and a Funeral","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2076","1994","Heavenly Creatures","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2077","1994","Hoop Dreams","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2078","1994","Interview with the Vampire","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2079","1994","Junior","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2080","1994","Legends of the Fall","0","0","0","0","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"2081","1994","Little Women","0","0","2","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"2082","1994","Mary Shelley's Frankenstein","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2083","1994","Maverick","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2084","1994","Nell","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2085","1994","Nobody's Fool","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2086","1994","Pulp Fiction","2","2","0","2","0","2","0","0","2","2","0","0","0","0","0","0","1","0","0"
"2087","1994","Queen Margot","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2088","1994","Quiz Show","0","2","0","0","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2089","1994","Red","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","2","0","0"
"2090","1994","Speed","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0"
"2091","1994","The Adventures of Priscilla, Queen of the Desert","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2092","1994","The Client","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2093","1994","The Lion King","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2094","1994","The Madness of King George","2","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2095","1994","The Mask","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2096","1994","The Paper","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2097","1994","The Shawshank Redemption","2","0","0","0","0","2","2","0","0","2","0","2","0","0","2","0","2","0","0"
"2098","1994","Tom & Viv","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2099","1994","True Lies","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2100","1994","Wyatt Earp","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2101","1995","12 Monkeys","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2102","1995","A Little Princess","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2103","1995","Apollo 13","0","2","0","2","2","2","0","0","0","1","0","2","0","0","1","2","2","0","0"
"2104","1995","Babe","0","2","0","0","2","2","0","0","2","2","0","0","0","0","0","1","2","0","0"
"2105","1995","Batman Forever","0","0","0","0","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0"
"2106","1995","Braveheart","0","0","0","0","0","1","1","2","1","2","1","2","0","1","2","0","2","0","0"
"2107","1995","Casino","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2108","1995","Crimson Tide","0","0","0","0","0","0","0","0","0","2","0","0","0","2","2","0","0","0","0"
"2109","1995","Dead Man Walking","2","0","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0"
"2110","1995","Don Juan DeMarco","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2111","1995","Georgia","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2112","1995","Leaving Las Vegas","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2113","1995","Mighty Aphrodite","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2114","1995","Mr. Holland's Opus","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2115","1995","My Family, Mi Familia","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2116","1995","Nixon","2","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0"
"2117","1995","Pocahontas","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"2118","1995","Restoration","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"2119","1995","Richard III","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2120","1995","Rob Roy","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2121","1995","Roommates","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2122","1995","Sabrina","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2123","1995","Sense and Sensibility","0","0","2","2","0","2","2","2","0","0","0","2","0","0","0","0","1","0","0"
"2124","1995","Seven","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2125","1995","Shanghai Triad","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2126","1995","The American President","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2127","1995","The Bridges of Madison County","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2128","1995","The Postman (Il Postino)","2","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","2","0","0"
"2129","1995","The Usual Suspects","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2130","1995","Toy Story","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","0","0"
"2131","1995","Unstrung Heroes","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2132","1995","Waterworld","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2133","1996","Angels and Insects","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2134","1996","Breaking the Waves","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2135","1996","Daylight","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2136","1996","Dragonheart","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2137","1996","Emma","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0"
"2138","1996","Eraser","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2139","1996","Evita","0","0","0","0","2","0","2","0","0","2","0","0","1","0","2","0","0","0","0"
"2140","1996","Fargo","0","2","1","0","0","2","2","0","2","2","0","0","0","0","0","0","1","0","0"
"2141","1996","Fly Away Home","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2142","1996","Ghosts of Mississippi","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2143","1996","Hamlet","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","2","0","0"
"2144","1996","Independence Day","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0"
"2145","1996","James and the Giant Peach","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2146","1996","Jerry Maguire","2","1","0","0","0","2","0","0","0","2","0","0","0","0","0","0","2","0","0"
"2147","1996","Lone Star","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2148","1996","Marvin's Room","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2149","1996","Michael Collins","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0"
"2150","1996","One Fine Day","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2151","1996","Primal Fear","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2152","1996","Secrets & Lies","0","0","2","2","0","2","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2153","1996","Shine","1","2","0","0","0","2","0","0","2","2","0","2","0","0","0","0","2","0","0"
"2154","1996","Sleepers","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2155","1996","Sling Blade","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2156","1996","Star Trek: First Contact","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2157","1996","That Thing You Do!","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2158","1996","The Birdcage","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2159","1996","The Crucible","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2160","1996","The English Patient","2","0","2","1","1","1","1","1","1","1","0","1","0","0","1","0","2","0","0"
"2161","1996","The First Wives Club","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2162","1996","The Ghost and the Darkness","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"2163","1996","The Hunchback of Notre Dame","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2164","1996","The Mirror Has Two Faces","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2165","1996","The Nutty Professor","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2166","1996","The People vs. Larry Flynt","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2167","1996","The Portrait of a Lady","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2168","1996","The Preacher's Wife","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2169","1996","The Rock","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2170","1996","Trainspotting","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2171","1996","Twister","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0"
"2172","1996","Up Close and Personal","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2173","1996","William Shakespeare's Romeo & Juliet","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2174","1997","Afterglow","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2175","1997","Air Force One","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0"
"2176","1997","Amistad","0","2","0","0","0","0","2","2","0","0","0","2","0","0","0","0","0","0","0"
"2177","1997","Anastasia","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"2178","1997","As Good as It Gets","1","2","1","0","0","2","0","0","0","2","0","2","0","0","0","0","2","0","0"
"2179","1997","Boogie Nights","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2180","1997","Con Air","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0"
"2181","1997","Contact","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2182","1997","Deconstructing Harry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2183","1997","Donnie Brasco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2184","1997","Face/Off","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2185","1997","Gattaca","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2186","1997","Good Will Hunting","2","1","0","2","0","2","0","0","2","2","0","2","2","0","0","0","1","0","0"
"2187","1997","Hercules","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2188","1997","In & Out","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2189","1997","Jackie Brown","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2190","1997","Kundun","0","0","0","0","2","0","2","2","0","0","0","2","0","0","0","0","0","0","0"
"2191","1997","L.A. Confidential","0","0","0","1","2","2","2","0","2","2","0","2","0","0","2","0","1","0","0"
"2192","1997","Men in Black","0","0","0","0","2","0","0","0","0","0","1","2","0","0","0","0","0","0","0"
"2193","1997","Mrs. Brown","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2194","1997","My Best Friend's Wedding","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2195","1997","Oscar and Lucinda","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2196","1997","Starship Troopers","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2197","1997","The Apostle","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2198","1997","The Fifth Element","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2199","1997","The Full Monty","0","0","0","0","0","2","0","0","2","0","0","1","0","0","0","0","2","0","0"
"2200","1997","The Lost World: Jurassic Park","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2201","1997","The Sweet Hereafter","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2202","1997","The Wings of the Dove","0","0","2","0","0","0","2","2","0","0","0","0","0","0","0","0","2","0","0"
"2203","1997","Titanic","0","0","2","2","1","1","1","1","1","1","2","1","1","1","1","1","0","0","0"
"2204","1997","Ulee's Gold","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2205","1997","Wag the Dog","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2206","1998","A Bug's Life","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2207","1998","A Civil Action","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2208","1998","A Simple Plan","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2209","1998","Affliction","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2210","1998","American History X","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2211","1998","Armageddon","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","0","0","0"
"2212","1998","Babe: Pig in the City","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2213","1998","Beloved","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2214","1998","Bulworth","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2215","1998","Central Station","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2216","1998","Elizabeth","0","0","2","0","2","2","2","2","0","0","1","2","0","0","0","0","0","0","0"
"2217","1998","Gods and Monsters","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"2218","1998","Hilary and Jackie","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2219","1998","Life Is Beautiful","1","0","0","0","0","2","0","0","2","2","0","1","0","0","0","0","2","0","0"
"2220","1998","Little Voice","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2221","1998","Mighty Joe Young","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2222","1998","Mulan","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2223","1998","One True Thing","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2224","1998","Out of Sight","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0"
"2225","1998","Patch Adams","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2226","1998","Pleasantville","0","0","0","0","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0"
"2227","1998","Primary Colors","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2228","1998","Quest for Camelot","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2229","1998","Saving Private Ryan","2","0","0","0","2","2","1","0","1","1","2","2","0","1","1","0","2","0","0"
"2230","1998","Shakespeare in Love","0","2","1","1","1","1","2","1","2","2","2","1","0","0","2","0","1","0","0"
"2231","1998","The Horse Whisperer","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2232","1998","The Mask of Zorro","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0"
"2233","1998","The Prince of Egypt","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0"
"2234","1998","The Thin Red Line","0","0","0","0","0","2","2","0","2","2","0","2","0","0","2","0","2","0","0"
"2235","1998","The Truman Show","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2236","1998","Velvet Goldmine","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2237","1998","What Dreams May Come","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2238","1999","American Beauty","1","0","2","0","0","1","1","0","1","2","0","2","0","0","0","0","1","0","0"
"2239","1999","Angela's Ashes","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"2240","1999","Anna and the King","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"2241","1999","Austin Powers: The Spy Who Shagged Me","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2242","1999","Being John Malkovich","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0"
"2243","1999","Bicentennial Man","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2244","1999","Boys Don't Cry","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2245","1999","Election","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"2246","1999","Fight Club","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"2247","1999","Girl, Interrupted","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2248","1999","Life","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2249","1999","Magnolia","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0"
"2250","1999","Music of the Heart","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2251","1999","Sleepy Hollow","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0"
"2252","1999","Snow Falling on Cedars","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2253","1999","South Park: Bigger, Longer & Uncut","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"2254","1999","Star Wars Episode I: The Phantom Menace","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0"
"2255","1999","Stuart Little","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2256","1999","Sweet and Lowdown","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2257","1999","Tarzan","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"2258","1999","The Cider House Rules","0","1","0","0","2","2","0","0","2","2","0","2","0","0","0","0","1","0","0"
"2259","1999","The End of the Affair","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"2260","1999","The Green Mile","0","2","0","0","0","2","0","0","0","0","0","0","0","0","2","0","2","0","0"
"2261","1999","The Hurricane","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2262","1999","The Insider","2","0","0","0","0","2","2","0","2","2","0","0","0","0","2","0","2","0","0"
"2263","1999","The Matrix","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0"
"2264","1999","The Mummy","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"2265","1999","The Red Violin","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"2266","1999","The Sixth Sense","0","2","0","2","0","2","0","0","2","2","0","0","0","0","0","0","2","0","0"
"2267","1999","The Straight Story","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2268","1999","The Talented Mr. Ripley","0","2","0","0","2","0","0","2","0","0","0","2","0","0","0","0","2","0","0"
"2269","1999","Titus","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
